Days,Show (MG8),Media Views,Play Duration - Decimal (minutes),Media Views
2021-03-09,Silvio Giobellina; du bob et du bonheur,1,0,1
2021-01-25,«Einstein» am Tatort: Wenn die Wissenschaft Verbrecher jagt,1,0,1
2021-01-27,Tics; TOC et Tourette,1,0,1
2021-02-18,Voyage au pays des guérisseurs romands,1,0,1
2021-02-28,Au Pair,1,0,1
2021-03-15,Generation «Selfie»,1,0,1
2021-03-21,Collection Lockdown (2nd Wave) - 24 Stunden Grenze,1,0,1
2021-01-24,Les années de Pèlerinage (Suisse),1,0,1
2021-03-24,L abri,1,0,1
2021-03-08,Chiudere il cerchio,1,0,1
2020-12-23,Échinocoque : le parasite est dans le pré,1,0,1
2021-03-10,Le lac inattendu,1,0,1
2021-01-29,Devenir Suisse; le chemin de croix de la naturalisation,1,0,1
2021-01-04,Schignano - Un paese in maschera,1,0,1
2021-02-27,Haute route dhiver,1,0,1
2021-02-08,D une jungle à l autre,1,0,1
2021-02-01,Underwater Passion,1,0,1
2020-12-28,Cuntrasts - Fermada sin giavisch - quatter buffets da staziun e lur umans,1,0,1
2021-03-10,Je retourne chez ma mère,1,0,1
2021-01-25,Siamo tutti astronauti,1,0,1
2021-02-01,Coeur animal - Das Tier in meinem Herzen,1,0,1
2021-03-24,L aldilà è qua,1,0,1
2020-11-26,Exit: le droit de mourir,1,0,1
2021-03-08,La scossa tedesca,1,0,1
2021-01-21,O clicchi o chiudi,1,0,1
2021-01-20,Parc Adula – Segen oder Fluch,1,0,1
2021-03-14,Ökoakustik: Die Tonspur des Klimawandels,1,0,1
2021-03-13,Une année à la vigne - Les domaines du possible,1,0,1
2021-02-11,Die Geheimnisse des Geschmacks,1,0,1
2021-01-19,Des histoires et du vent,1,0,1
2020-11-18,O clicchi o chiudi,1,0,1
2020-12-02,Trop de propreté; c’est risqué,1,0,1
2021-03-16,G4: una cresta tra passato e guerra,1,0,1
2020-11-19,Figli? No; grazie,1,0,1
2020-12-23,Cuntrasts - I scurlatta - ir cun taxi en muntogna,1,0,1
2020-12-16,Die jungen Tierärzte,1,0,1
2020-12-29,Biodiversität in Gefahr – Was tun?,1,0,1
2021-03-08,Ticino Trail: Bellinzona - San Gottardo (2a parte),1,0,1
2021-01-05,Frontières en mouvement,1,0,1
2021-01-17,Nel nome della fertilità,1,0,1
2020-11-20,Le mystère des enfants nés sans main ou bras,1,0,1
2021-03-06,Privater See,1,0,1
2021-03-11,Scegliere a 20 anni,1,0,1
2020-12-29,Chronique d une amputation,1,0,1
2020-12-11,La Forteresse,1,0,1
2020-11-18,Les sacrifiés des chantiers,1,0,1
2021-02-24,Ghiaccio fuso,1,0,1
2021-03-18,Schwere Last auf schmalen Schultern,1,0,1
2021-01-07,Violence conjugale; le cercle infernal,1,0,1
2020-12-14,Waow; les abysses d’une légende,1,0,1
2020-11-20,L honneur perdu de l AI,1,0,1
2021-01-14,Mozart a Trun - messa en c-mol,1,0,1
2021-03-03,Credit Suisse – Anatomie eines Skandals,1,0,1
2021-01-28,Le retour des psychédéliques,1,0,1
2021-01-19,Quand les assurances sociales vous lâchent,1,0,1
2020-10-28,Hausärzte,1,0,1
2021-01-15,Explosion des maladies respiratoires : détecter les premiers signes!,1,0,1
2021-03-14,Parzialmente scremato - Dalla Gruyère a Poschiavo,1,0,1
2021-01-09,Opérations sous hypnose,1,0,1
2021-03-16,Es war einmal die Silenziosa,1,0,1
2021-01-02,Nel nome della fertilità,1,0,1
2020-11-08,Pauvre mais pas fou; le scandale des internés de force,1,0,1
2021-01-25,Rhône; mon Amazone,1,0,1
2021-03-16,Antarctique; ma planète blanche,1,0,1
2021-02-23,Petits machos,1,0,1
2021-01-20,Une enfance crucifiée,1,0,1
2020-12-22,Luanas Leben mit MS,1,0,1
2021-02-27,Migrantes et auxiliaires de vie; les nouvelles esclaves,1,0,1
2020-12-15,Antarctique; ma planète blanche,1,0,1
2020-12-24,Cuntrasts - Hampi Cadonau – Il punk pur,1,0,1
2020-12-11,Animali da guarigione,1,0,1
2020-12-25,Médecine légale : ces morts violentes,1,0,1
2021-03-22,Alles fuhr Ski,1,0,1
2021-01-16,Collection Lockdown - Nagori,1,0,1
2021-03-04,Remarcher malgré une paralysie ?,1,0,1
2021-02-28,Petits machos,1,0,1
2021-01-29,Vie de sans-abri,1,0,1
2021-02-07,Voyage entre ciel et terre,1,0,1
2021-03-06,Einstein - Was tun gegen das digitale Vergessen?,1,0,1
2020-12-16,J.S. Bach: Passione secondo Matteo - Seconda parte,1,0,1
2021-02-16,J.S. Bach: Passione secondo Matteo - Prima parte,1,0,1
2021-03-08,Vater; unser Wille geschehe,1,0,1
2021-02-27,Sur tous les fronts avec le CICR,1,0,1
2020-12-24,Contrats de travail; voici le temps de la précarité,1,0,1
2021-03-04,The silk runners,1,0,1
2020-11-14,Cuntrasts,1,0,1
2021-03-13,Il était une fois les migrants italiens,1,0,1
2020-11-06,Le stagioni della Poya,1,0,1
2021-03-15,Bébés secoués : un drame sans fin,1,0,1
2021-02-13,Cuntrasts - Davent cun tut,1,0,1
2021-01-24,Al canto del cucù – Wenn der Kuckuck ruft,1,0,1
2020-12-10,Die Einzigen,1,0,1
2021-01-02,Cyber coach,1,0,1
2021-02-17,Collection Lockdown - Elena,1,0,1
2021-01-01,Fruits et légumes trop pauvres en micronutriments : attention carences,1,0,1
2021-02-09,NETZ NATUR - Der Sinn des Lebens,1,0,1
2021-01-05,Échinocoque : le parasite est dans le pré,1,0,1
2021-03-10,Les bébés volés du Sri Lanka; un scandale suisse,1,0,1
2021-01-25,Biodiversität in Gefahr – Was tun?,1,0,1
2021-02-21,The Quintetto Bislacco playing in Soazza,1,0,1
2021-01-05,Accoucher sans violences,1,0,1
2021-02-14,SOS Baviera,1,0,1
2020-11-24,Siamo tutti astronauti,1,0,1
2020-11-11,Reporter Crime - Ein Mord; zwei Witwen,1,0,1
2021-01-14,Collection Lockdown - Quasi padre; quasi figlio,1,0,1
2020-12-31,Çohu - Steh auf!,1,0,1
2021-03-04,La folle échappée,1,0,1
2020-12-02,La mémoire des châtaigniers,1,0,1
2021-01-17,Attention; un pétard peut en cacher un autre,1,0,1
2021-02-15,Album de famille,1,0,1
2021-03-21,Pauvre mais pas fou; le scandale des internés de force,1,0,1
2021-02-24,Les années de Pèlerinage (Suisse),1,0,1
2021-01-13,Rendez-vous au Paradis,1,0,1
2021-02-27,Assistance à personne en danger : un crime,1,0,1
2020-11-10,Mon auto a échappé à la casse,1,0,1
2021-02-06,Le Boeuf,1,0,1
2021-01-19,L’appel aux arbres,1,0,1
2021-02-07,Parzialmente scremato - Dalla Gruyère a Poschiavo,1,0,1
2020-12-25,Rescapées de l enfer de la prostitution,1,0,1
2021-01-14,La nuova frontiera dell intelligenza artificiale,1,0,1
2021-03-03,Foodwaste – Was tun?,1,0,1
2021-01-15,Il viaggio indesiderato,1,0,1
2021-03-19,Collection Lockdown - Elena,1,0,1
2021-01-19,Konzert Quartett Waschächt,1,0,1
2021-02-01,Le petit panda de l’Himalaya,1,0,1
2021-01-09,Frauen kämpfen für ihr Recht,1,0,1
2021-02-05,Chiudere il cerchio,1,0,1
2021-03-17,La tasca di Dio,1,0,1
2021-01-06,Explosion des maladies respiratoires : détecter les premiers signes!,1,0,1
2021-03-05,L incroyable supercherie de la navette spatiale suisse,1,0,1
2021-01-14,Credit Suisse – Anatomie eines Skandals,1,0,1
2021-02-20,La fureur de voir,1,0,1
2021-01-13,Collection Lockdown - Nebenwirkungen,1,0,1
2021-02-07,Cuntrasts - Lana - ina fibra natirala che vegn rescuvrida,1,0,1
2021-03-01,Füür: Episode I – Ein Border Collie und eine Tigerkatze,1,0,1
2020-11-20,1968 - Frauen verändern die Gesellschaft,1,0,1
2021-01-05,Weniger ist mehr,1,0,1
2021-03-07,Purple Nights a Val,1,0,1
2021-01-29,Endométriose : quand une maladie négligée fait l objet d un gros business.,1,0,1
2021-03-20,Siamo tutti astronauti,1,0,1
2021-03-12,Sagenhaft - Geschichten aus der mystischen Schweiz,1,0,1
2020-12-30,Surdoués; Haut Potentiel de souffrance ?,1,0,1
2021-01-14,Thierry malt – Die ganz besondere Begabung des Autisten Thierry Bouvard,1,0,1
2021-01-07,L Everest di Nicole,1,0,1
2020-11-20,Chiuso per crisi,1,0,1
2021-02-14,Konzert Seven,1,0,1
2020-12-08,Dietro le quinte del lusso,1,0,1
2021-03-06,Mains dans la terre,1,0,1
2021-02-28,Je retourne chez ma mère,1,0,1
2020-11-07,Proches aidants; pour le meilleur et pour le pire,1,0,1
2020-11-18,Toujours plus de pubertés précoces,1,0,1
2021-02-21,Epargner ? On y arrive plus !,1,0,1
2020-12-22,Un autostrada per le biciclette,1,0,1
2020-12-02,Joindre les deux bouts,1,0,1
2021-02-19,Das Virus und wir,1,0,1
2021-02-09,Quand la police devine le crime,1,0,1
2020-12-18,Schignano - Un paese in maschera,1,0,1
2021-03-01,Aus dem Schatten – Eine Zeit der Hoffnung,1,0,1
2021-01-06,Cuntrasts - Medis da chasa,1,0,1
2020-12-13,8x15 - Kammgarn Schaffhausen 2017,1,0,1
2021-03-08,Vecchi pazzi,1,0,1
2020-12-31,Comme des voleurs,1,0,1
2021-01-19,I due volti della Siberia,1,0,1
2020-11-26,Nos archives secrètes,1,0,1
2020-11-06,Violence conjugale; le cercle infernal,1,0,1
2020-11-11,Vie de sans-abri,1,0,1
2021-01-18,Videogiocatori nati,1,0,1
2021-02-23,1918; fuga dalla Russia,1,0,1
2021-03-17,Vol spécial,1,0,1
2020-12-02,Harcèlement sexuel; un mâle sournois,1,0,1
2021-01-11,Les années de Pèlerinage (Suisse),1,0,1
2020-12-22,Petit frère hiver,1,0,1
2021-02-26,Sind unsere Insekten noch zu retten?,1,0,1
2020-11-29,Joindre les deux bouts,1,0,1
2021-02-16,Les dessus du Gothard,1,0,1
2021-02-14,La droga dello stupro,1,0,1
2020-12-06,8x15 - Schützi Olten 2013,1,0,1
2021-02-12,Au Pair,1,0,1
2021-01-22,Cuntrasts - Lock Down - Chill Down,1,0,1
2020-12-20,Mein zweites Leben mit Tetraplegie,1,0,1
2020-12-30,Konzert Steiner & Madlaina,1,0,1
2021-02-25,Reine des 3 pays,1,0,1
2020-12-25,Comme des voleurs,1,0,1
2021-02-05,Collection Lockdown - 2 Kinder; 7 Kameras; 1000 Verbote,1,0,1
2020-12-04,Collection Lockdown - Amen,1,0,1
2021-02-07,L’anno senza giorni: siamo tutti Charlie,1,0,1
2021-02-17,Dans le viseur du royaume Saoudien,1,0,1
2021-01-14,Cyber coach,1,0,1
2020-12-15,Erythrée; enquête au pays des travaux forcés,1,0,1
2021-03-08,Album de famille,1,0,1
2021-01-21,8x15 - Kammgarn Schaffhausen 2012,1,0,1
2020-12-25,La Suisse; les opioïdes et le piège américain,1,0,1
2020-11-28,Cyber coach,1,0,1
2020-10-30,Klimastreik - Wenn die Jungen aufbegehren,1,0,1
2021-01-20,Objectif 2413;5 mètres,1,0,1
2020-12-31,8x15 - Kammgarn Schaffhausen 2017,1,0,1
2021-03-20,Mains dans la terre,1,0,1
2020-11-24,72 heures au coeur de la fête des vignerons,1,0,1
2021-02-10,Voyage entre ciel et terre,1,0,1
2020-11-18,Pauv pêcheur,1,0,1
2021-03-19,La viande; une affaire d étiquette,1,0,1
2020-12-06,Des histoires et du vent,1,0,1
2021-02-22,Ticino Trail: Pedrinate - Bellinzona (1a parte),1,0,1
2021-01-25,Beethoven - Sinfonia n. 8,1,0,1
2020-12-03,Cuntrasts - Films dal mintgadi - Janett; Möckli; Pfister e lur films,1,0,1
2021-03-15,30 anni a novembre,1,0,1
2021-01-03,Vater finden – Folgen einer Verheimlichung,1,0,1
2020-12-02,Cuntrasts - I scurlatta - ir cun taxi en muntogna,1,0,1
2020-12-07,Gastgeber wider Willen,1,0,1
2020-12-11,Papa est au chômage,1,0,1
2020-12-21,Une enfance crucifiée,1,0,1
2021-02-20,Gastgeber wider Willen,1,0,1
2021-03-22,SRF bi de Lüt - Winter Wunderland,1,0,1
2021-03-16,Bauchspeicheldrüsenkrebs: Der unsichtbare Killer,1,0,1
2021-03-18,Au son du chaudron,1,0,1
2021-02-10,Le Boeuf,1,0,1
2021-03-21,Swiss Elvis,1,0,1
2021-02-23,Voitures; à quand la fin de lenfumage,1,0,1
2021-01-25,Cuntrasts - Films dal mintgadi - Janett; Möckli; Pfister e lur films,1,0,1
2021-01-21,Remarcher malgré une paralysie ?,1,0,1
2020-12-11,Vater finden – Folgen einer Verheimlichung,1,0,1
2021-02-11,Çohu - Steh auf!,1,0,1
2021-02-20,Cuntrasts - Tatuadas - dunnas e tatoos,1,0,1
2021-01-13,Collection Lockdown (2nd Wave) - Gradi di separazione,1,0,1
2020-11-28,Unser Mitbürger Christian Caduff,1,0,1
2021-01-26,Collection Lockdown (2nd Wave) - Quasi a casa,1,0,1
2021-03-14,«Wie oberflächlich!» – von der Inszenierung unserer Erscheinung,1,0,1
2021-02-18,8x15. - Nordportal Baden 2018,1,0,1
2021-02-18,Bastarde,1,0,1
2021-01-04,NETZ NATUR - Der Sinn des Lebens,1,0,1
2021-01-12,Füür: Episode I – Ein Border Collie und eine Tigerkatze,1,0,1
2021-01-29,Cuntrasts - La plevonessa illegala,1,0,1
2021-02-13,Cleveland versus Wall Street,1,0,1
2021-03-08,Pauvre mais pas fou; le scandale des internés de force,1,0,1
2021-03-21,L era della pappa pronta,1,0,1
2021-03-09,Cuntrasts - Kauffmann anghel,1,0,1
2021-01-14,Le mystère des enfants nés sans main ou bras,1,0,1
2020-12-24,Beethoven - Sinfonia n. 1,1,0,1
2021-02-25,Devenir Suisse; le chemin de croix de la naturalisation,1,0,1
2021-02-28,Les bébés volés du Sri Lanka; un scandale suisse,1,0,1
2021-01-19,Césarienne; une épidémie contre nature,1,0,1
2021-02-22,Via Spluga tra storia e turismo,1,0,1
2021-01-03,Fruits et légumes trop pauvres en micronutriments : attention carences,1,0,1
2021-02-17,Le petit panda de l’Himalaya,1,0,1
2020-11-07,Le bruit qui rend fou,1,0,1
2020-12-29,RTR - 8x15 - Arcas Cuira 2019,1,0,1
2021-03-08,Le meraviglie,1,0,1
2021-03-24,Zabardast: journal intime en haute altitude,1,0,1
2021-02-14,Devenir Suisse; le chemin de croix de la naturalisation,1,0,1
2021-02-12,Nel paese dei barocchi,1,0,1
2021-01-12,Underwater Passion,1,0,1
2021-01-15,La droga dello stupro,1,0,1
2021-01-25,Les soignants de demain dans les starting-blocks,1,0,1
2021-01-28,Césarienne; une épidémie contre nature,1,0,1
2021-03-07,Trinkerkinder,1,0,1
2020-11-29,Ne circulez plus; vous êtes trop vieux,1,0,1
2021-01-06,Cosmétiques : si vous saviez tout ce qui traverse la peau,1,0,1
2021-03-06,Mozart a Trun - messa en c-mol,1,0,1
2020-12-26,Manger Gras,1,0,1
2021-01-09,Cuntrasts - Davent cun tut,1,0,1
2021-03-15,8x15 - D!Club Lausanne,1,0,1
2021-02-14,Trafic de bébés volés; l heure des comptes,1,0,1
2020-11-09,Insulaner,1,0,1
2021-02-13,Siamo tutti astronauti,1,0,1
2021-03-10,Harcèlement sexuel; un mâle sournois,1,0,1
2021-02-16,La Damassine; fleur d Ajoie,1,0,1
2021-01-17,Trafic de bébés volés; l heure des comptes,1,0,1
2021-02-25,Coopératives d habitants; plus belle la vie,1,0,1
2020-12-29,Io sono una sirena,1,0,1
2021-02-02,Liberi come gli uccelli,1,0,1
2021-03-21,The lives of Mecca,1,0,1
2021-01-19,Ma quando arriva la mamma?,1,0,1
2021-02-19,Le Facteur Humain,1,0,1
2021-01-31,Einstein - Epigenetik – Sind wir Gene oder Umwelt?,1,0,1
2021-01-15,Cuntrasts - La mort dal glatsch etern - ed uss?,1,0,1
2020-11-23,Collection Lockdown - Arancione,1,0,1
2021-01-27,Api sentinelle,1,0,1
2021-01-02,Collection Lockdown - Nebenwirkungen,1,0,1
2021-03-10,Füür: Episode I – Ein Border Collie und eine Tigerkatze,1,0,1
2021-03-03,Les intrépides,1,0,1
2020-11-22,Violence conjugale; le cercle infernal,1,0,1
2020-10-26,Helvetica,1,0,1
2021-02-28,Konzert Quartett Waschächt,1,0,1
2020-11-19,In Caledonia,1,0,1
2021-01-23,La media dei compiti,1,0,1
2021-03-23,8x15. - Nordportal Baden 2018,1,0,1
2021-01-31,Diabète : trop d amputations évitables en Suisse,1,0,1
2021-01-25,Die Langstrasse im Wandel,1,0,1
2020-11-26,La doppia vita di Gucci,1,0,1
2021-02-28,NETZ NATUR - Der Sinn des Lebens,1,0,1
2021-03-24,L era della pappa pronta,1,0,1
2021-02-17,Mon médecin est un employé Migros,1,0,1
2020-12-26,Collection Lockdown - Lockdown,1,0,1
2021-02-06,Trop de propreté; c’est risqué,1,0,1
2021-01-03,Collection Lockdown - Elena,1,0,1
2021-02-15,Purple Nights a Val,1,0,1
2020-12-24,Santé en Suisse; qui veut gagner des millions,1,0,1
2021-03-18,Animalis,1,0,1
2021-01-27,La piazza siamo noi,1,0,1
2020-12-24,Vedo a modo mio,1,0,1
2021-03-22,Matlosa,1,0,1
2020-12-14,Je retourne chez ma mère,1,0,1
2021-02-03,J.S. Bach: Passione secondo Matteo - Seconda parte,1,0,1
2020-12-21,Collection Lockdown - Lutto sospeso in tempi incerti,1,0,1
2021-01-13,SOS Baviera,1,0,1
2021-01-16,Klimastreik - Wenn die Jungen aufbegehren,1,0,1
2021-03-01,Tatort - Freitod,1,0,1
2020-12-17,Harcèlement sexuel; un mâle sournois,1,0,1
2020-12-28,L incredibile giro del mondo del Facchinetti di Curio,1,0,1
2020-12-25,Ours; simplement sauvage,1,0,1
2021-02-12,O clicchi o chiudi,1,0,1
2021-03-20,War der erste Mensch ein Europäer?,1,0,1
2021-02-17,Konzert Veronica Fusaro,1,0,1
2021-03-04,Au Pair,1,0,1
2021-03-05,Collection Lockdown (2nd Wave) - L’amour au temps du Corona,1,0,1
2021-03-16,Cuntrasts - Per grippa e crappa - l’istorgia d’in aventurier,1,0,1
2021-01-26,Collection Lockdown (2nd Wave) - Stille essen,1,0,1
2020-11-28,Scandale des implants défectueux,1,0,1
2021-03-08,Cure – Das Leben einer Anderen,1,0,1
2021-03-10,Mignon à croquer,1,0,1
2021-02-19,Una famiglia a tutto gas,1,0,1
2020-11-17,Exit: le droit de mourir,1,0,1
2021-02-19,Mon pays,1,0,1
2021-01-05,Biodiversität in Gefahr – Was tun?,1,0,1
2020-12-26,Una valle allo specchio,1,0,1
2020-12-29,Le mystère des enfants nés sans main ou bras,1,0,1
2021-02-13,Maman moi jamais,1,0,1
2021-03-13,Collection Lockdown (2nd Wave) - Dilemmas,1,0,1
2021-02-16,Un padre,1,0,1
2020-12-30,Collection Lockdown - Confiné dehors,1,0,1
2021-02-18,Schignano - Un paese in maschera,1,0,1
2021-01-22,Contrats de travail; voici le temps de la précarité,1,0,1
2021-03-23,Exit: le droit de mourir,1,0,1
2021-03-06,Al centro la montagna,1,0,1
2020-11-19,Exit: le droit de mourir,1,0,1
2021-02-11,Voyage au pays des guérisseurs romands,1,0,1
2021-03-20,Heute - gestern - morgen: 75 Jahre RTR,1,0,1
2021-03-09,Die Rigischule,1,0,1
2021-03-05,O clicchi o chiudi,1,0,1
2021-02-27,Jugendliche unter Druck – In der Klinik für Kinder- und Jugendpsychiatrie,1,0,1
2021-02-20,Allenati poco; dimagrisci molto,1,0,1
2021-01-27,Les bébés volés du Sri Lanka; un scandale suisse,1,0,1
2020-12-22,Almost there,1,0,1
2021-02-08,Cougar; oui ! Et alors ?,1,0,1
2021-03-21,Oro verde,1,0,1
2021-02-15,Kriminalfälle Sélection - Die Parkhausmörderin,1,0,1
2020-12-25,8x15 dal Palazzo a Cuira,1,0,1
2020-12-31,8x15 dal Palazzo a Cuira,1,0,1
2021-01-21,Enfants de couples mixtes; du divorce au kidnapping,1,0,1
2021-03-18,Cuntrasts - Nos Alberto,1,0,1
2021-01-22,Mélodie en Lavaux,1,0,1
2021-03-16,La renaissance de Menel,1,0,1
2021-01-06,I nodi di Arnoldo,1,0,1
2021-01-06,Ostéoporose,1,0,1
2021-01-15,La Forteresse,1,0,1
2021-02-13,Flepp e Jusht,1,0,1
2021-01-24,La fureur de voir,1,0,1
2021-03-23,Thorberg Portraits,1,0,1
2021-03-17,Boomerang !,1,0,1
2021-02-08,Le Ceneri del lavoro,1,0,1
2021-01-31,La nuova frontiera dell intelligenza artificiale,1,0,1
2021-02-16,NETZ NATUR - Der Sinn des Lebens,1,0,1
2020-12-30,Le Ceneri del lavoro,1,0,1
2021-03-13,The Quintetto Bislacco playing in Soazza,1,0,1
2021-01-28,Cuntrasts - Fenga - sur il flum (1/2),1,0,1
2021-03-07,Dick Marty; un grido per la giustizia,1,0,1
2021-02-03,Santé en Suisse; qui veut gagner des millions,1,0,1
2021-03-12,Das Virus und wir,1,0,1
2020-11-14,La vallée des enchantés,1,0,1
2020-11-30,Le coutelier aux doigts d’or,1,0,1
2021-03-24,Mignon à croquer,1,0,1
2021-01-02,Collection Lockdown - Nagori,1,0,1
2021-01-25,die die Schweiz bewegten - Mord im Hafturlaub,1,0,1
2021-01-12,Collection Lockdown - Arancione,1,0,1
2020-12-28,Un padre,1,0,1
2021-01-17,Einstein - Wut – eine Emotion bestimmt unsere Gesellschaft,1,0,1
2021-02-15,Cuntrasts,1,0,1
2021-03-17,Quand la police devine le crime,1,0,1
2021-03-19,Cuntrasts - Il luf è qua,1,0,1
2021-02-10,Biodiversität in Gefahr – Was tun?,1,0,1
2021-01-08,La scienza della birra,1,0,1
2020-12-22,Mon patron est chinois,1,0,1
2020-12-22,Attention; un pétard peut en cacher un autre,1,0,1
2021-03-09,A l école des Philosophes,1,0,1
2021-03-10,Collection Lockdown - Elena,1,0,1
2020-12-08,Giancarlo Ul matt,1,0,1
2021-02-25,O clicchi o chiudi,1,0,1
2021-01-19,Videogiocatori nati,1,0,1
2021-02-19,Le train le plus difficile du monde,1,0,1
2020-11-29,Je retourne chez ma mère,1,0,1
2020-11-28,Schignano - Un paese in maschera,1,0,1
2021-03-12,Cinquanta passi,1,0,1
2021-01-15,Ciao Sciur Dutur,1,0,1
2021-03-05,La vallée des enchantés,1,0,1
2021-01-11,Comme des voleurs,1,0,1
2021-01-10,Mon patron est chinois,1,0,1
2021-03-10,Il Barbiere di Siviglia,1,0,1
2021-01-22,Permis de bonne conduite,1,0,1
2021-02-24,Doppelleben,1,0,1
2021-01-13,L’anno senza giorni: siamo tutti Charlie,1,0,1
2021-01-10,Un air de drapeau,1,0,1
2020-12-28,Scandale des implants défectueux,1,0,1
2020-12-29,«gamen» Volkssport auf Überholspur,1,0,1
2020-11-08,Ne circulez plus; vous êtes trop vieux,1,0,1
2021-02-04,Cyber coach,1,0,1
2021-02-22,Rescapées de l enfer de la prostitution,1,0,1
2021-03-21,Messies - Ein schönes Chaos,1,0,1
2021-01-17,Cuntrasts - Dar colur - mussar colur,1,0,1
2021-02-14,Cuntrasts - Alexi e Marcus – 35 onns en dus,1,0,1
2020-11-21,Chiudere il cerchio,1,0,1
2021-01-26,Der Wildheuer – Senkrecht über dem Urnersee Havarie-Sendung DOK,1,0,1
2021-01-15,Les sacrifiés des chantiers,1,0,1
2021-03-01,Die Langstrasse im Wandel,1,0,1
2021-02-01,J.S. Bach: Passione secondo Matteo - Seconda parte,1,0,1
2021-01-08,Collection Lockdown - Nagori,1,0,1
2021-03-06,Konzert Seven,1,0,1
2020-11-26,Mon médecin est un employé Migros,1,0,1
2020-11-05,Klimastreik - Wenn die Jungen aufbegehren,1,0,1
2021-02-24,Manger Gras,1,0,1
2021-03-07,Un juif pour l exemple,1,0,1
2021-01-06,Follie,1,0,1
2021-02-27,Au front de la criminalité,1,0,1
2020-11-21,La plus grande ferme du monde,1,0,1
2020-11-24,Cyber coach,1,0,1
2021-03-13,Henry Dunant; du rouge sur la croix,1,0,1
2021-03-09,Ti sfamo strano,1,0,1
2021-03-21,Kinder im Netz,1,0,1
2021-01-21,Cuntrasts - Kauffmann anghel,1,0,1
2021-01-30,Cuntrasts - Chaussa da famiglia,1,0,1
2021-03-04,La scienza della birra,1,0,1
2020-12-23,Purple Nights a Val,1,0,1
2021-03-01,Bis dass der Tod euch scheidet,1,0,1
2020-11-07,Il signore di Quyllurit i,1,0,1
2021-03-14,In Caledonia,1,0,1
2020-11-16,Vedo a modo mio,1,0,1
2020-12-15,Maigrir sans reprendre?,1,0,1
2021-01-19,François Junod; féérie mécanique,1,0,1
2021-03-08,Ours; simplement sauvage,1,0,1
2021-02-28,Collection Lockdown (2nd Wave) - Zoom sur le cirque,1,0,1
2021-01-02,RTR - 8x15 - Arcas Cuira 2019,1,0,1
2021-01-28,Un barbiere a Lugano,1,0,1
2021-01-19,Ours; simplement sauvage,1,0,1
2021-02-21,No man s land - La terra di nessuno,1,0,1
